,Feature,importance
436,436,7.129951554816217e-05
614,614,7.120110858522821e-05
610,610,7.119061992852949e-05
558,558,7.08346015017014e-05
580,580,7.075893554429059e-05
217,217,7.029760599834845e-05
199,199,7.018852993496693e-05
498,498,7.005145162111148e-05
241,241,6.947233050595969e-05
277,277,6.928863767825532e-05
38,38,6.87978452333482e-05
218,218,6.783155477023684e-05
504,504,6.781428237445652e-05
344,344,6.775001529604196e-05
146,146,6.765879734302871e-05
445,445,6.763131968909875e-05
586,586,6.738574229530059e-05
587,587,6.731289977324195e-05
539,539,6.728797816322186e-05
502,502,6.721444515278563e-05
550,550,6.703151375404559e-05
544,544,6.674199576082174e-05
601,601,6.614250960410573e-05
559,559,6.585187293239869e-05
497,497,6.581481720786541e-05
325,325,6.562525522895158e-05
97,97,6.562310918525326e-05
532,532,6.529844504257198e-05
612,612,6.437345509766602e-05
226,226,6.419213896151632e-05
289,289,6.323292254819534e-05
321,321,6.243110219656955e-05
371,371,6.242789058887865e-05
461,461,6.20838090981124e-05
397,397,6.18934675003402e-05
479,479,6.024754802638199e-05
488,488,6.0228000074857845e-05
470,470,5.904422141611576e-05
131,131,5.860987312189536e-05
245,245,5.795087345177308e-05
398,398,5.766488975496031e-05
91,91,5.74988363950979e-05
422,422,5.7453378030913885e-05
29,29,5.702721464331262e-05
137,137,5.7020445819944146e-05
505,505,5.669926540576853e-05
458,458,5.668410522048361e-05
334,334,5.658045265590772e-05
452,452,5.653959669871256e-05
370,370,5.580756114795804e-05
306,306,5.53509406017838e-05
254,254,5.4818103672005235e-05
88,88,5.433366331999423e-05
560,560,5.374729807954282e-05
316,316,5.3061907965457064e-05
69,69,5.26517839247731e-05
83,83,5.26499017723836e-05
541,541,5.243536870693788e-05
236,236,5.113679071655497e-05
290,290,4.8495444207219404e-05
28,28,4.8106200847541916e-05
147,147,4.795518789251219e-05
37,37,4.774953486048616e-05
385,385,4.517987254075706e-05
85,85,4.4775489732273856e-05
619,619,4.380472910270328e-05
424,424,4.354054581199307e-05
209,209,4.314868565415964e-05
188,188,4.175450794718927e-05
103,103,4.043041404031555e-05
578,578,3.816080588876502e-05
200,200,3.609220766520593e-05
113,113,3.585218910302501e-05
569,569,3.5663112612382974e-05
191,191,3.555792682163883e-05
71,71,3.549245611793595e-05
405,405,3.500304810586385e-05
598,598,3.2923395383477325e-05
122,122,3.207038880645996e-05
145,145,3.1003012372821105e-05
350,350,2.7963325919699855e-05
92,92,2.724017558648484e-05
596,596,2.481860547050019e-05
102,102,2.2368579720932757e-05
605,605,2.087594994009123e-05
138,138,1.4647751913976492e-05
63,63,8.166848030288776e-06
129,129,5.5500771168226494e-06
6,6,5.274313868142144e-06
80,80,9.03824059150793e-08
58,58,3.691637076030929e-08
54,54,1.778780358563381e-08
15,15,4.180422674693318e-10
626,626,0.0
627,627,0.0
633,633,0.0
628,628,0.0
629,629,0.0
630,630,0.0
631,631,0.0
625,625,0.0
632,632,0.0
624,624,0.0
634,634,0.0
622,622,0.0
635,635,0.0
636,636,0.0
637,637,0.0
638,638,0.0
639,639,0.0
640,640,0.0
641,641,0.0
642,642,0.0
643,643,0.0
644,644,0.0
645,645,0.0
646,646,0.0
623,623,0.0
2,2,0.0
621,621,0.0
19,19,0.0
12,12,0.0
11,11,0.0
10,10,0.0
13,13,0.0
14,14,0.0
25,25,0.0
8,8,0.0
16,16,0.0
7,7,0.0
17,17,0.0
20,20,0.0
24,24,0.0
67,67,0.0
1,1,0.0
5,5,0.0
62,62,0.0
4,4,0.0
21,21,0.0
22,22,0.0
3,3,0.0
23,23,0.0
26,26,0.0
647,647,0.0
