,Feature,importance
279,279,0.000107032065
280,280,0.00022477229
281,281,0.00012589294
282,282,0.00024050177
283,283,0.0001124471
284,284,0.00011831397
285,285,0.00014432684
286,286,0.00016610051
287,287,6.696698e-05
288,288,0.00022291686
289,289,7.9633865e-05
290,290,5.999447e-05
291,291,0.00014857571
292,292,4.6012403e-05
293,293,0.0015556811
294,294,0.00037930414
295,295,3.1805892e-05
296,296,0.00014621159
297,297,0.0001536851
298,298,0.00010008539
299,299,9.947554e-05
300,300,0.00039613852
301,301,0.0018779893
302,302,5.690192e-05
303,303,0.00010020108
304,304,0.00034714627
305,305,0.00038966446
306,306,3.3107382e-05
307,307,5.596725e-05
308,308,3.1651874e-05
309,309,0.0008801358
310,310,0.00019420846
311,311,0.0006086632
312,312,0.0004714283
313,313,0.00025596624
314,314,0.000144867
315,315,0.00019399509
316,316,5.9313017e-05
317,317,0.00011901578
318,318,0.0011042764
319,319,6.928556e-05
320,320,0.00044407518
321,321,3.3511973e-05
322,322,0.00079156307
323,323,6.562184e-05
324,324,0.00018974952
325,325,7.45833e-05
326,326,9.109599e-05
327,327,0.00010641474
328,328,0.00021970198
329,329,8.5732914e-05
330,330,5.5740664e-05
331,331,0.00022197152
332,332,0.000101866535
333,333,0.00025201254
334,334,3.2093816e-05
335,335,0.00012233377
336,336,0.00014894073
337,337,0.00022192876
338,338,0.00010002652
339,339,3.3300457e-05
340,340,0.0002620908
341,341,0.00012382456
342,342,0.000101169615
343,343,0.00018279141
344,344,0.00010043058
345,345,0.0002117741
346,346,0.004243967
347,347,8.241242e-05
348,348,0.00020338403
349,349,4.8917787e-05
350,350,2.3412813e-05
351,351,0.0003175878
352,352,0.000105124745
353,353,0.000117245254
354,354,7.184359e-05
355,355,0.00023740504
356,356,0.00027975312
357,357,0.00027642254
358,358,0.00014916171
359,359,0.00016166645
360,360,0.00021434593
361,361,8.526018e-05
362,362,0.00011305472
363,363,2.708929e-05
364,364,0.0002658738
365,365,0.00020468267
366,366,0.0004004829
367,367,4.9292008e-05
368,368,0.00022823975
369,369,0.00023479
370,370,4.5853965e-05
371,371,4.966011e-05
372,372,0.00031922985
373,373,5.9240592e-05
374,374,0.0003499152
375,375,0.00014938516
376,376,0.0015525821
377,377,0.000100837424
378,378,0.00012547777
379,379,0.00013163993
380,380,0.0001744909
381,381,0.00028523646
382,382,0.00012336244
383,383,0.00010858313
384,384,0.00025721244
385,385,5.3542633e-05
386,386,0.00017231723
387,387,0.00024502765
388,388,9.005788e-05
389,389,0.00013008933
390,390,0.00042813568
391,391,0.0001035619
392,392,0.00011045126
393,393,0.00024001153
394,394,7.6228825e-05
395,395,0.00018111788
396,396,0.000113997994
397,397,8.740214e-05
398,398,2.7610702e-05
399,399,0.00060620054
400,400,0.00051785354
401,401,0.00036315623
402,402,5.963716e-05
403,403,0.00011045411
404,404,0.0001898714
405,405,5.2826643e-05
406,406,0.00024382224
407,407,6.377947e-05
408,408,9.105733e-05
409,409,0.00015056605
410,410,0.0007102386
411,411,0.00010202058
412,412,0.00017116177
413,413,0.0001866466
414,414,4.825937e-05
415,415,7.879086e-05
416,416,2.7142838e-05
417,417,7.192281e-05
418,418,0.00039777573
419,419,0.00031964254
420,420,0.000347819
421,421,0.00017444039
422,422,7.428327e-05
423,423,0.00019288149
424,424,3.478767e-05
425,425,0.00011744284
426,426,0.0004361312
427,427,0.0004130476
428,428,0.00092488073
429,429,0.00029324714
430,430,0.0008353245
431,431,0.00020291308
432,432,0.0002449791
433,433,0.00014856752
434,434,0.00014919686
435,435,9.7554395e-05
436,436,0.000121278594
437,437,0.00017577937
438,438,0.0003169044
439,439,0.0002950635
440,440,0.00020764183
441,441,0.000115439456
442,442,7.4949436e-05
443,443,0.000115308205
444,444,7.571334e-05
445,445,0.00016593807
446,446,0.00016404665
447,447,0.00016773364
448,448,0.00026801875
449,449,0.00014263063
450,450,0.00036390708
451,451,8.2128376e-05
452,452,5.591898e-05
453,453,5.010329e-05
454,454,0.00011370943
455,455,0.0009616559
456,456,0.00021671639
457,457,0.0010514662
458,458,3.9756513e-05
459,459,0.00011056019
460,460,0.00014967663
461,461,9.22781e-05
462,462,0.000106784035
463,463,0.00016255476
464,464,0.0004860031
465,465,0.000419525
466,466,7.104756e-05
467,467,7.8387704e-05
468,468,9.9180674e-05
469,469,0.0002155933
470,470,8.083962e-05
471,471,6.0041213e-05
472,472,0.00019966647
473,473,6.874482e-05
474,474,0.00023218666
475,475,9.764394e-05
476,476,0.00011489961
477,477,6.2557665e-05
478,478,0.00014677815
479,479,5.7361303e-05
480,480,0.0010231455
481,481,0.0002773765
482,482,0.00040978624
483,483,0.0003432786
484,484,0.00049115764
485,485,0.00027794653
486,486,0.000102460246
487,487,0.00025058733
488,488,7.6405355e-05
489,489,0.00014164465
490,490,9.286137e-05
491,491,0.00013814689
492,492,0.000109071116
493,493,8.5784835e-05
494,494,7.7530625e-05
495,495,5.700244e-05
496,496,0.0002083573
497,497,7.38535e-05
498,498,7.4623815e-05
499,499,0.0002285049
500,500,0.00016018025
501,501,6.716724e-05
502,502,0.000102324106
503,503,6.474622e-05
504,504,7.3446674e-05
505,505,4.354978e-05
506,506,0.00018078701
507,507,0.0005908454
508,508,0.0001379559
509,509,0.00010694657
510,510,0.00020567699
511,511,0.0004070905
512,512,0.00056218763
513,513,0.000114437076
514,514,0.00017356568
515,515,7.1426526e-05
516,516,0.0001393198
517,517,0.00012032487
518,518,0.00016658226
519,519,0.000104911975
520,520,8.637445e-05
521,521,4.5534372e-05
522,522,7.623487e-05
523,523,0.00027784277
524,524,0.00010897296
525,525,0.00019985042
526,526,0.0005467574
527,527,0.00020675322
528,528,0.00034749936
529,529,0.00017709663
530,530,8.704698e-05
531,531,0.00021533771
532,532,9.34641e-05
533,533,7.303504e-05
534,534,0.00082941755
535,535,0.00018819708
536,536,0.00054270844
537,537,0.00032883958
538,538,4.5797828e-05
539,539,8.905607e-05
540,540,0.00013018245
541,541,8.264229e-05
542,542,0.00013688493
543,543,0.00031435135
544,544,0.00012290296
545,545,0.00023413225
546,546,0.00023153948
547,547,9.9127305e-05
548,548,0.00012698688
549,549,0.00011698277
550,550,6.8486646e-05
551,551,0.00010644002
552,552,0.00017538686
553,553,0.000244257
554,554,0.00014657264
555,555,0.0002119114
556,556,0.00012515145
557,557,0.00018541585
558,558,8.595772e-05
559,559,8.466065e-05
560,560,5.085104e-05
561,561,0.00022108995
562,562,0.00029498176
563,563,0.0018070508
564,564,0.0007132532
565,565,9.6607306e-05
566,566,0.00014367246
567,567,0.0002196942
568,568,7.774982e-05
569,569,3.1054773e-05
570,570,0.00014873214
571,571,0.0002078893
572,572,9.104917e-05
573,573,0.00010397859
574,574,6.1258535e-05
575,575,8.774695e-05
576,576,0.00015366999
577,577,0.00010781012
578,578,2.4348446e-05
579,579,0.00025307157
580,580,7.1838e-05
581,581,0.00011676608
582,582,0.00012928054
583,583,0.00017741915
